2019-10-23 16:27:31,2019-10-23 16:27:54,IP Address,129.170.194.160,100,22,True,2019-10-23 16:27:54,R_6V6SbKSGRcBsf85,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,6,6,"$150,000+",0
2019-10-23 16:28:45,2019-10-23 16:29:16,IP Address,129.170.194.167,100,31,True,2019-10-23 16:29:16,R_28NSZXiW1f30Hfe,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,6,"$100,000 to $149,999",0
2019-10-23 16:27:48,2019-10-23 16:29:22,IP Address,129.170.194.167,100,94,True,2019-10-23 16:29:22,R_2pXENhIMh5MqrWV,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,5,4,"$100,000 to $149,999",0
2019-10-23 16:29:14,2019-10-23 16:30:00,IP Address,174.242.78.171,100,46,True,2019-10-23 16:30:00,R_3G0s88KRhPZpa55,,,,,42.356201171875,-71.06310272216796875,anonymous,EN,8,5,"$100,000 to $149,999",0
2019-10-23 16:15:53,2019-10-23 16:31:13,IP Address,129.170.194.163,100,919,True,2019-10-23 16:31:13,R_3JflSx382aiRla1,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,6,7,"$100,000 to $149,999",0
2019-10-23 16:30:43,2019-10-23 16:31:25,IP Address,129.170.194.165,100,42,True,2019-10-23 16:31:25,R_29slEs5YsbTxhI1,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,5,7,"$100,000 to $149,999",0
2019-10-23 16:30:41,2019-10-23 16:31:55,IP Address,129.170.194.191,100,73,True,2019-10-23 16:31:55,R_ApsSmXXFNhicQlr,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,6,5,"$150,000+",0
2019-10-23 16:32:02,2019-10-23 16:32:55,IP Address,129.170.194.190,100,52,True,2019-10-23 16:32:56,R_1KdK1CsLU6RhSXh,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,9,9,"$100,000 to $149,999",0
2019-10-23 16:33:03,2019-10-23 16:34:26,IP Address,129.170.194.147,100,83,True,2019-10-23 16:34:28,R_2404hTDRBx8vVVa,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,9,9,"$100,000 to $149,999",0
2019-10-23 16:34:01,2019-10-23 16:34:55,IP Address,129.170.194.161,100,53,True,2019-10-23 16:34:55,R_eDHBRin5UDXIA3D,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,8,"$100,000 to $149,999",0
2019-10-23 16:34:52,2019-10-23 16:36:03,IP Address,129.170.194.170,100,71,True,2019-10-23 16:36:03,R_r7j033WWGDZrJBv,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,6,7,"$100,000 to $149,999",0
2019-10-23 16:35:40,2019-10-23 16:37:06,IP Address,129.170.194.181,100,85,True,2019-10-23 16:37:06,R_1Kx3OVaolrnxTJZ,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,8,6,"$100,000 to $149,999",0
2019-10-23 16:37:49,2019-10-23 16:38:32,IP Address,129.170.194.147,100,42,True,2019-10-23 16:38:32,R_1154MwwwwsqoR0b,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,9,8,"$100,000 to $149,999",0
2019-10-23 16:38:08,2019-10-23 16:38:45,IP Address,129.170.194.177,100,37,True,2019-10-23 16:38:46,R_DHJgzFWaM0zzGDL,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,6,"$150,000+",0
2019-10-23 16:38:34,2019-10-23 16:39:07,IP Address,129.170.194.168,100,33,True,2019-10-23 16:39:07,R_1FgDQemRKMQ83wg,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,5,6,"$150,000+",0
2019-10-23 16:37:56,2019-10-23 16:39:18,IP Address,129.170.194.190,100,82,True,2019-10-23 16:39:18,R_24MzBAwqckt477V,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,8,"$100,000 to $149,999",0
2019-10-23 16:38:30,2019-10-23 16:39:24,IP Address,129.170.194.178,100,53,True,2019-10-23 16:39:24,R_5w4KfhyYLNBPFPb,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,4,7,"$100,000 to $149,999",0
2019-10-23 16:39:33,2019-10-23 16:40:24,IP Address,129.170.194.169,100,51,True,2019-10-23 16:40:24,R_2TYMm45PDtL9pZf,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,7,"$100,000 to $149,999",0
2019-10-23 16:39:57,2019-10-23 16:40:25,IP Address,129.170.194.190,100,27,True,2019-10-23 16:40:25,R_2axKQXmdOE1iavK,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,7,"$100,000 to $149,999",0
2019-10-23 16:40:14,2019-10-23 16:41:39,IP Address,129.170.194.185,100,85,True,2019-10-23 16:41:39,R_tQfaw4mGFGThHfH,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,10,9,"$100,000 to $149,999",0
2019-10-23 16:44:06,2019-10-23 16:44:37,IP Address,129.170.194.178,100,31,True,2019-10-23 16:44:37,R_psYVQmffHnuPC8N,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,8,"$100,000 to $149,999",0
2019-10-23 16:43:34,2019-10-23 16:44:49,IP Address,129.170.194.167,100,74,True,2019-10-23 16:44:49,R_3s63CtaZUI6Ama1,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,5,6,"$150,000+",0
2019-10-23 16:44:03,2019-10-23 16:44:49,IP Address,129.170.194.213,100,46,True,2019-10-23 16:44:50,R_2Cslnqpw2eS9fZa,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,9,"$100,000 to $149,999",0
2019-10-23 16:44:36,2019-10-23 16:46:07,IP Address,129.170.194.176,100,90,True,2019-10-23 16:46:07,R_3lDByCLwxKOpFTD,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,9,10,"$100,000 to $149,999",0
2019-10-23 16:47:38,2019-10-23 16:48:31,IP Address,129.170.194.162,100,52,True,2019-10-23 16:48:31,R_3ptlkHP8YYTm4yT,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,6,5,"$150,000+",0
2019-10-23 16:48:03,2019-10-23 16:48:52,IP Address,129.170.194.184,100,49,True,2019-10-23 16:48:52,R_2yrz6NEXvxNjfHP,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,5,4,"$150,000+",0
2019-10-23 16:42:52,2019-10-23 16:49:49,IP Address,129.170.194.210,100,416,True,2019-10-23 16:49:49,R_1ltLDMbcGCjTLD2,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,5,6,"$100,000 to $149,999",0
2019-10-23 16:50:38,2019-10-23 16:51:07,IP Address,71.192.138.240,100,29,True,2019-10-23 16:51:08,R_74zZYi1bwdDc6KR,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,1,3,"$150,000+",1
2019-10-23 16:51:21,2019-10-23 16:52:18,IP Address,129.170.194.176,100,57,True,2019-10-23 16:52:19,R_3M0fyS1cXLeFUI5,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,5,7,"$100,000 to $149,999",0
2019-10-23 16:52:05,2019-10-23 16:52:45,IP Address,129.170.194.186,100,40,True,2019-10-23 16:52:46,R_2dz4NJsd5H9SNXq,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,7,7,"$150,000+",0
2019-10-23 16:15:46,2019-10-23 16:53:08,IP Address,129.170.194.183,100,2241,True,2019-10-23 16:53:08,R_Qm6km4qzVzQD0wV,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,7,"$100,000 to $149,999",0
